datapointID,class_label,spline_coeffs,stability_index
train_00211,-1,0.00000;0.07221;0.07562;0.21904;0.22522;0.23578;0.35967;0.68020;0.84739;1.00000,0.40569823253373094
train_00212,6,0.00000;0.00100;0.03144;0.13028;0.20077;0.36303;0.66702;0.67956;0.94139;1.00000,0.394347367477802
train_00213,19,0.00000;0.00044;0.43314;0.53552;0.69280;0.81286;0.83076;0.86767;0.96213;1.00000,0.5086369303889834
train_00214,10,0.00000;0.15959;0.48258;0.68311;0.70441;0.71635;0.74705;0.89388;0.90252;1.00000,0.4340733851181467
train_00215,20,0.00000;0.21824;0.49993;0.51438;0.54107;0.57204;0.75328;0.76570;0.87026;1.00000,0.5231121409280608
train_00216,34,0.00000;0.06230;0.19750;0.32069;0.46918;0.50208;0.76400;0.80249;0.82082;1.00000,0.5193770771824648
train_00217,15,0.00000;0.30005;0.42826;0.42866;0.52407;0.56884;0.76159;0.89432;0.97036;1.00000,0.4224849959963515
train_00218,16,0.00000;0.08450;0.22691;0.26733;0.30610;0.41450;0.47512;0.65657;0.97426;1.00000,0.47430168998428546
train_00219,12,0.00000;0.10611;0.12771;0.31745;0.66848;0.82269;0.83563;0.86095;0.96094;1.00000,0.536339373242443
train_00220,0,0.00000;0.15513;0.15739;0.34483;0.45246;0.49465;0.67001;0.81268;0.90216;1.00000,0.5952596147143571
train_00221,20,0.00000;0.27001;0.27486;0.64366;0.68109;0.75848;0.81454;0.87724;0.90891;1.00000,0.3504135584505755
train_00222,-1,0.00000;0.00979;0.11465;0.26790;0.51666;0.75032;0.79068;0.90400;0.94527;1.00000,0.7529307246853744
train_00223,24,0.00000;0.00931;0.11399;0.13926;0.22486;0.37157;0.72054;0.89206;0.93292;1.00000,0.5059265742898088
train_00224,11,0.00000;0.49426;0.49434;0.49487;0.55260;0.59767;0.65040;0.74011;0.74277;1.00000,0.5138388989083801
train_00225,23,0.00000;0.15013;0.36910;0.41652;0.47359;0.50993;0.75027;0.90794;0.91396;1.00000,0.6701351234143526
train_00226,-1,0.00000;0.38992;0.43750;0.43869;0.48168;0.55174;0.58519;0.59113;0.78940;1.00000,0.32104316035411135
train_00227,-1,0.00000;0.14465;0.28819;0.39186;0.46413;0.52346;0.65765;0.67009;0.78429;1.00000,0.6350221884399512
train_00228,2,0.00000;0.02804;0.04624;0.31430;0.58850;0.62130;0.66976;0.69742;0.86641;1.00000,0.4343472586679976
train_00229,45,0.00000;0.06455;0.16245;0.24470;0.26975;0.37718;0.44796;0.64152;0.91272;1.00000,0.27803880987851126
train_00230,-1,0.00000;0.09251;0.25548;0.42350;0.43671;0.47284;0.66752;0.72847;0.74863;1.00000,0.39356929291751885
train_00231,2,0.00000;0.07930;0.42298;0.58927;0.61061;0.63592;0.66702;0.74295;0.82419;1.00000,0.4287353816324711
train_00232,38,0.00000;0.10633;0.43049;0.52309;0.55773;0.62618;0.76065;0.84477;0.93383;1.00000,0.4954305896578967
train_00233,48,0.00000;0.03526;0.10863;0.29708;0.50523;0.53414;0.64596;0.77465;0.77549;1.00000,0.5516572411533804
train_00234,49,0.00000;0.06208;0.06884;0.18723;0.25243;0.25454;0.45340;0.58176;0.69258;1.00000,0.5299625257799188
train_00235,8,0.00000;0.07268;0.17352;0.27475;0.32755;0.35206;0.45356;0.78830;0.92193;1.00000,0.543143243235985
train_00236,44,0.00000;0.04396;0.09562;0.35682;0.48979;0.67129;0.70706;0.76794;0.83578;1.00000,0.5506271591446403
train_00237,-1,0.00000;0.19174;0.22196;0.22694;0.49707;0.51163;0.63173;0.82151;0.94716;1.00000,0.43146445615418205
train_00238,24,0.00000;0.05085;0.16342;0.19053;0.23334;0.40970;0.48149;0.48163;0.88471;1.00000,0.3688748324741961
train_00239,-1,0.00000;0.21246;0.22967;0.31767;0.40289;0.54920;0.60798;0.93868;0.95964;1.00000,0.6193341042175319
train_00240,46,0.00000;0.04046;0.28099;0.42479;0.47255;0.70954;0.83521;0.92101;0.95699;1.00000,0.500076282980941
train_00241,12,0.00000;0.07998;0.22709;0.32666;0.34197;0.37049;0.41901;0.43017;0.83504;1.00000,0.21273057738498483
train_00242,-1,0.00000;0.14034;0.18150;0.27654;0.41591;0.46573;0.50134;0.81896;0.95962;1.00000,0.3130169971910863
train_00243,-1,0.00000;0.37687;0.46496;0.51626;0.59936;0.76747;0.77394;0.85275;0.86524;1.00000,0.31012005075791416
train_00244,-1,0.00000;0.04563;0.07210;0.09031;0.32135;0.43075;0.70258;0.83317;0.87984;1.00000,0.5511116426817807
train_00245,7,0.00000;0.01853;0.15007;0.36034;0.39231;0.47552;0.75806;0.86611;0.91857;1.00000,0.5386541181134451
train_00246,33,0.00000;0.17717;0.22013;0.31451;0.42651;0.49360;0.74922;0.75260;0.85221;1.00000,0.4708226009971598
train_00247,-1,0.00000;0.06440;0.21247;0.24127;0.30102;0.33644;0.41635;0.51260;0.61069;1.00000,0.5713991592675488
train_00248,17,0.00000;0.07667;0.26421;0.32849;0.35126;0.45529;0.50526;0.56757;0.85141;1.00000,0.3599179847979828
train_00249,-1,0.00000;0.13196;0.29186;0.36366;0.47801;0.49418;0.76497;0.82909;0.98764;1.00000,0.46714799987151007
train_00250,34,0.00000;0.18688;0.21309;0.56506;0.58543;0.60914;0.64559;0.69027;0.78954;1.00000,0.21153807590294527
train_00251,-1,0.00000;0.03979;0.04592;0.19059;0.24473;0.68606;0.76790;0.88721;0.88942;1.00000,0.4196249836833965
train_00252,19,0.00000;0.07178;0.22183;0.23582;0.28562;0.55379;0.67730;0.75782;0.84565;1.00000,0.2936440800285414
train_00253,1,0.00000;0.07337;0.12155;0.28010;0.31014;0.40126;0.42458;0.74544;0.91854;1.00000,0.5293547957146375
train_00254,7,0.00000;0.31340;0.41539;0.44434;0.46556;0.48103;0.63551;0.63938;0.80995;1.00000,0.6952511452726081
train_00255,-1,0.00000;0.00454;0.29463;0.36362;0.45325;0.63982;0.66559;0.78654;0.89073;1.00000,0.48146277445090585
train_00256,3,0.00000;0.13752;0.14590;0.44840;0.47048;0.64409;0.68906;0.71955;0.99609;1.00000,0.6852722980581204
train_00257,-1,0.00000;0.09982;0.17729;0.32288;0.60536;0.60934;0.62578;0.72591;0.80870;1.00000,0.6094387119600564
train_00258,-1,0.00000;0.06838;0.06950;0.43500;0.57577;0.58871;0.62573;0.78417;0.98048;1.00000,0.5442040275251512
train_00259,40,0.00000;0.13612;0.30033;0.49337;0.49681;0.56832;0.85255;0.90470;0.91458;1.00000,0.5141682139786036
train_00260,31,0.00000;0.02230;0.21882;0.38759;0.45001;0.59585;0.71166;0.76057;0.79284;1.00000,0.6378946650895033
train_00261,33,0.00000;0.07413;0.35041;0.35653;0.44274;0.72912;0.82191;0.84446;0.88849;1.00000,0.4328315374719299
train_00262,33,0.00000;0.06964;0.07159;0.12779;0.47743;0.84420;0.86615;0.91437;0.95086;1.00000,0.49117913919460904
train_00263,-1,0.00000;0.14282;0.30371;0.56485;0.81943;0.87102;0.91305;0.92028;0.93205;1.00000,0.32420896574059066
train_00264,5,0.00000;0.01216;0.08887;0.10620;0.19827;0.21034;0.38935;0.54539;0.96778;1.00000,0.36101651464683937
train_00265,-1,0.00000;0.12971;0.44789;0.46724;0.60213;0.68741;0.71799;0.89233;0.96844;1.00000,0.6025455273341062
train_00266,-1,0.00000;0.08837;0.24544;0.30811;0.39533;0.52441;0.64372;0.70366;0.84196;1.00000,0.43491232687612613
train_00267,-1,0.00000;0.01247;0.19738;0.24088;0.25964;0.52162;0.56518;0.75984;0.81701;1.00000,0.5777372338728622
train_00268,5,0.00000;0.15174;0.34817;0.40998;0.52497;0.60978;0.85463;0.87045;0.98107;1.00000,0.3842105829544387
train_00269,5,0.00000;0.29511;0.54143;0.59818;0.61620;0.65827;0.71597;0.82255;0.84421;1.00000,0.4369069105893156
train_00270,4,0.00000;0.12133;0.13188;0.20943;0.35209;0.47963;0.58583;0.63587;0.75328;1.00000,0.5506101401108173
train_00271,15,0.00000;0.09501;0.10826;0.10896;0.17077;0.23280;0.32123;0.50054;0.95552;1.00000,0.44712108925823973
train_00272,33,0.00000;0.23792;0.39275;0.43265;0.50169;0.66470;0.82498;0.93367;0.98289;1.00000,0.46789636434689974
train_00273,1,0.00000;0.32324;0.34410;0.54638;0.61258;0.63777;0.67047;0.69140;0.76772;1.00000,0.5500663294122039
train_00274,31,0.00000;0.01399;0.21295;0.33516;0.45481;0.49905;0.51955;0.56993;0.79041;1.00000,0.5493496880640887
train_00275,18,0.00000;0.00519;0.10709;0.28732;0.49613;0.69053;0.70490;0.80581;0.86801;1.00000,0.5360427186226635
train_00276,19,0.00000;0.14574;0.42561;0.61144;0.78022;0.81067;0.83129;0.89306;0.91446;1.00000,0.3636596907735101
train_00277,17,0.00000;0.10750;0.13672;0.30620;0.35620;0.47455;0.59931;0.77102;0.91083;1.00000,0.530047424977114
train_00278,8,0.00000;0.15847;0.38639;0.40283;0.41142;0.52485;0.60308;0.62069;0.73003;1.00000,0.5717426179881723
train_00279,18,0.00000;0.01687;0.27237;0.29266;0.44127;0.46576;0.89550;0.90572;0.96054;1.00000,0.4881558861827867
train_00280,49,0.00000;0.00481;0.17854;0.28041;0.38848;0.72083;0.84317;0.85739;0.98810;1.00000,0.42905513126157974
train_00281,19,0.00000;0.09358;0.17441;0.42738;0.53325;0.55231;0.57043;0.90198;0.95526;1.00000,0.6732672742010175
train_00282,29,0.00000;0.18295;0.18309;0.25346;0.44080;0.64671;0.70292;0.74741;0.87618;1.00000,0.3730491986101714
train_00283,45,0.00000;0.01171;0.18945;0.48973;0.50186;0.82568;0.85540;0.88257;0.90594;1.00000,0.5288972624940077
train_00284,43,0.00000;0.02999;0.07702;0.08264;0.12172;0.26222;0.29703;0.30239;0.39365;1.00000,0.27784962157506843
train_00285,-1,0.00000;0.28358;0.36595;0.41475;0.43665;0.56212;0.83872;0.87774;0.92383;1.00000,0.439915951171563
train_00286,26,0.00000;0.07227;0.33069;0.46298;0.58444;0.59555;0.70813;0.96523;0.98640;1.00000,0.3931998871455338
train_00287,-1,0.00000;0.05604;0.05982;0.15555;0.26859;0.39996;0.40578;0.46861;0.50535;1.00000,0.4518277438698815
train_00288,-1,0.00000;0.18791;0.21914;0.68571;0.70637;0.73698;0.77144;0.80349;0.82192;1.00000,0.36218102365575466
train_00289,42,0.00000;0.11857;0.48333;0.51096;0.60805;0.62021;0.75665;0.85026;0.86334;1.00000,0.4638156855329796
train_00290,-1,0.00000;0.09537;0.28413;0.29325;0.29695;0.43921;0.63006;0.63718;0.80326;1.00000,0.3531658420319668
train_00291,-1,0.00000;0.03052;0.17110;0.28161;0.32877;0.34222;0.37609;0.50206;0.79945;1.00000,0.4182253006142066
train_00292,6,0.00000;0.10147;0.11782;0.15669;0.31009;0.33539;0.45184;0.78906;0.97032;1.00000,0.5392104517361321
train_00293,49,0.00000;0.29168;0.30065;0.50571;0.63751;0.83663;0.95474;0.96208;0.97365;1.00000,0.3598334254114777
train_00294,-1,0.00000;0.17137;0.21255;0.23932;0.44658;0.46967;0.50304;0.92961;0.95263;1.00000,0.4574848582573157
train_00295,2,0.00000;0.04418;0.20865;0.26049;0.41484;0.42596;0.65850;0.89745;0.96744;1.00000,0.500146517385504
train_00296,39,0.00000;0.01928;0.21086;0.29196;0.29367;0.41417;0.48171;0.52093;0.77288;1.00000,0.44688604190919357
train_00297,-1,0.00000;0.03906;0.21237;0.27337;0.28597;0.55485;0.58793;0.65310;0.82533;1.00000,0.48505512324482153
train_00298,26,0.00000;0.02281;0.07218;0.49521;0.53332;0.53876;0.54585;0.84352;0.98489;1.00000,0.4411008883918242
train_00299,17,0.00000;0.14431;0.52570;0.54167;0.68724;0.80588;0.81117;0.97140;0.97596;1.00000,0.5215685493257018
train_00300,28,0.00000;0.13417;0.57499;0.62994;0.66760;0.68609;0.74003;0.75234;0.87985;1.00000,0.4499345988480376
train_00301,-1,0.00000;0.04341;0.33076;0.37530;0.63107;0.68486;0.71617;0.78749;0.79586;1.00000,0.3850849316331947
train_00302,0,0.00000;0.00507;0.13283;0.29669;0.39388;0.48617;0.52457;0.82275;0.88910;1.00000,0.43887472712039943
train_00303,38,0.00000;0.08654;0.36356;0.54326;0.58666;0.59611;0.72204;0.72240;0.89297;1.00000,0.42930803636580783
train_00304,25,0.00000;0.08150;0.11280;0.12407;0.27841;0.62852;0.65755;0.78580;0.98419;1.00000,0.5691226675491217
train_00305,-1,0.00000;0.00147;0.28390;0.41103;0.45439;0.48619;0.56199;0.61077;0.69746;1.00000,0.4271473270732461
train_00306,8,0.00000;0.02398;0.24578;0.29262;0.30809;0.32739;0.39906;0.78727;0.94979;1.00000,0.5739482562678985
train_00307,-1,0.00000;0.12195;0.13531;0.19967;0.34314;0.61737;0.61996;0.76557;0.92176;1.00000,0.41640103292500175
train_00308,9,0.00000;0.05424;0.05571;0.37930;0.45552;0.53834;0.64035;0.73142;0.91888;1.00000,0.4661775130758623
train_00309,6,0.00000;0.16899;0.45353;0.60035;0.81059;0.82185;0.82307;0.86032;0.94454;1.00000,0.5454085468722146
train_00310,15,0.00000;0.15682;0.17058;0.61668;0.67090;0.82065;0.89104;0.91089;0.93477;1.00000,0.5463825232709758
train_00311,48,0.00000;0.05351;0.13314;0.39085;0.55364;0.66014;0.70808;0.74644;0.80691;1.00000,0.5846661955760915
train_00312,27,0.00000;0.00346;0.16859;0.17572;0.47388;0.48942;0.77218;0.82430;0.82890;1.00000,0.5802958034606814
train_00313,-1,0.00000;0.09284;0.10056;0.27716;0.38463;0.38908;0.67286;0.84362;0.89835;1.00000,0.4259922401415704
train_00314,38,0.00000;0.07925;0.09124;0.22761;0.28933;0.35261;0.40217;0.57527;0.78112;1.00000,0.585666595128792
train_00315,15,0.00000;0.07524;0.24982;0.42147;0.64212;0.76782;0.87864;0.90222;0.93537;1.00000,0.41493452709102574
train_00316,32,0.00000;0.02390;0.15470;0.23166;0.37101;0.44102;0.89903;0.95776;0.96002;1.00000,0.5477657597148402
train_00317,-1,0.00000;0.12648;0.13671;0.25749;0.32789;0.48958;0.65326;0.86130;0.89527;1.00000,0.49039140896699784
train_00318,37,0.00000;0.22324;0.23245;0.37926;0.37946;0.51340;0.56186;0.74860;0.95095;1.00000,0.7079646352128881
train_00319,42,0.00000;0.08060;0.32547;0.60931;0.79818;0.82411;0.84975;0.91121;0.98661;1.00000,0.5879994243754515
train_00320,40,0.00000;0.18218;0.39369;0.40899;0.49318;0.52482;0.70715;0.76030;0.87568;1.00000,0.5493548481096042
train_00321,-1,0.00000;0.11317;0.18642;0.33440;0.39373;0.58662;0.71933;0.86702;0.94151;1.00000,0.32877108871276184
train_00322,49,0.00000;0.00296;0.08209;0.17852;0.55730;0.55978;0.63369;0.71834;0.87563;1.00000,0.4100568804542666
train_00323,31,0.00000;0.00156;0.03514;0.08785;0.31997;0.76555;0.82917;0.87331;0.93438;1.00000,0.3389450356463591
train_00324,48,0.00000;0.01383;0.21173;0.22342;0.33601;0.39431;0.52511;0.62407;0.65831;1.00000,0.673947060787198
train_00325,6,0.00000;0.17417;0.29148;0.30644;0.40033;0.50635;0.52986;0.57833;0.95539;1.00000,0.5871965745879499
train_00326,21,0.00000;0.02003;0.12680;0.39475;0.53967;0.67632;0.80804;0.81605;0.97967;1.00000,0.2882762714651296
train_00327,42,0.00000;0.05507;0.25087;0.35905;0.42612;0.53051;0.78917;0.80164;0.91255;1.00000,0.6824802076998339
train_00328,19,0.00000;0.03082;0.13452;0.14192;0.27199;0.37329;0.38528;0.52435;0.78503;1.00000,0.5288339262985742
train_00329,49,0.00000;0.34786;0.38433;0.47388;0.58330;0.69822;0.85665;0.85684;0.93887;1.00000,0.4872987364912737
train_00330,3,0.00000;0.11516;0.30518;0.31587;0.60521;0.61411;0.66920;0.79583;0.80972;1.00000,0.4770021552290339
train_00331,37,0.00000;0.18450;0.26935;0.50796;0.57901;0.64181;0.68256;0.74563;0.90245;1.00000,0.4958106079842546
train_00332,12,0.00000;0.34184;0.34564;0.48424;0.58691;0.67243;0.79817;0.95284;0.97299;1.00000,0.5556178477497342
train_00333,5,0.00000;0.02716;0.14654;0.23492;0.24797;0.34056;0.43698;0.71289;0.74605;1.00000,0.3752154941354778
train_00334,44,0.00000;0.00620;0.33165;0.44083;0.53777;0.60572;0.66217;0.93368;0.95749;1.00000,0.5173319479498355
train_00335,-1,0.00000;0.08160;0.18334;0.33014;0.36537;0.53181;0.73915;0.87756;0.98733;1.00000,0.49147281805253606
train_00336,8,0.00000;0.20751;0.34673;0.36244;0.41991;0.43156;0.61917;0.65662;0.87078;1.00000,0.25159320306458555
train_00337,-1,0.00000;0.01533;0.04308;0.10091;0.21646;0.74576;0.79990;0.95931;0.97212;1.00000,0.4068127593251112
train_00338,-1,0.00000;0.04159;0.28565;0.39558;0.47631;0.49683;0.53095;0.56318;0.91173;1.00000,0.26742417856625644
train_00339,40,0.00000;0.47984;0.52682;0.62286;0.64096;0.79924;0.80044;0.80425;0.85288;1.00000,0.36301346710329474
train_00340,13,0.00000;0.06830;0.17859;0.30904;0.33979;0.56344;0.64035;0.68908;0.72299;1.00000,0.5715339605300233
train_00341,45,0.00000;0.16849;0.25182;0.27450;0.38752;0.68524;0.68978;0.73587;0.76226;1.00000,0.4884963753972266
train_00342,-1,0.00000;0.02525;0.05063;0.11761;0.37315;0.75475;0.76988;0.81669;0.85443;1.00000,0.41832390625421606
train_00343,20,0.00000;0.13885;0.39154;0.45611;0.53207;0.63786;0.85635;0.87016;0.89850;1.00000,0.4151503360574858
train_00344,18,0.00000;0.17675;0.19457;0.71318;0.72318;0.73736;0.76115;0.83155;0.93724;1.00000,0.5669166143751135
train_00345,31,0.00000;0.00888;0.23589;0.36958;0.49149;0.54399;0.80730;0.90396;0.94614;1.00000,0.6920110214348888
train_00346,36,0.00000;0.04141;0.06032;0.10519;0.24092;0.29606;0.32127;0.37980;0.93086;1.00000,0.47576775007939115
train_00347,-1,0.00000;0.18219;0.29490;0.32880;0.55800;0.60312;0.74760;0.79975;0.96030;1.00000,0.37043424795023094
train_00348,44,0.00000;0.15201;0.19205;0.60418;0.61392;0.76423;0.78171;0.92923;0.97827;1.00000,0.1787888932992445
train_00349,-1,0.00000;0.19749;0.22626;0.39608;0.41526;0.60060;0.65721;0.72798;0.95563;1.00000,0.37351620472196695
train_00350,40,0.00000;0.29576;0.33028;0.44272;0.49275;0.57112;0.62275;0.70497;0.91063;1.00000,0.5549072573957099
train_00351,-1,0.00000;0.30614;0.31836;0.32300;0.35463;0.68068;0.69721;0.71594;0.75222;1.00000,0.4407044469206725
train_00352,-1,0.00000;0.02128;0.13011;0.33445;0.39394;0.67799;0.68607;0.71304;0.85266;1.00000,0.30382858701921533
train_00353,5,0.00000;0.04277;0.17837;0.18168;0.18920;0.56625;0.65529;0.74599;0.75547;1.00000,0.4715505530469324
train_00354,8,0.00000;0.35979;0.44867;0.48408;0.72221;0.80360;0.84736;0.85319;0.88870;1.00000,0.3086318408000593
train_00355,-1,0.00000;0.06470;0.14957;0.25753;0.31463;0.38273;0.77215;0.82495;0.95837;1.00000,0.6093800472474312
train_00356,48,0.00000;0.11164;0.52486;0.60125;0.64938;0.83932;0.92069;0.96086;0.98657;1.00000,0.40163173232608335
train_00357,-1,0.00000;0.01238;0.48170;0.58552;0.62230;0.66447;0.90896;0.96576;0.97577;1.00000,0.4818519901581935
train_00358,16,0.00000;0.21621;0.34244;0.43070;0.45339;0.46816;0.61465;0.72966;0.81888;1.00000,0.7305217411202984
train_00359,10,0.00000;0.06930;0.18609;0.30165;0.30732;0.39965;0.61722;0.68806;0.81378;1.00000,0.33213314760193124
train_00360,29,0.00000;0.06320;0.24403;0.28004;0.30375;0.52826;0.79558;0.84073;0.93854;1.00000,0.45119147077576977
train_00361,-1,0.00000;0.08033;0.11571;0.16612;0.32886;0.78772;0.88771;0.95513;0.97828;1.00000,0.5720481628472751
train_00362,27,0.00000;0.23068;0.27849;0.57511;0.59289;0.64580;0.71261;0.96112;0.99680;1.00000,0.5076412388676735
train_00363,39,0.00000;0.10403;0.22912;0.56496;0.58072;0.60332;0.62497;0.79725;0.93695;1.00000,0.4205236239928611
train_00364,31,0.00000;0.18612;0.19392;0.28715;0.43293;0.44723;0.67826;0.82090;0.93364;1.00000,0.3062394139598896
train_00365,7,0.00000;0.16875;0.31336;0.48332;0.51909;0.56473;0.73549;0.77270;0.91450;1.00000,0.6083925676410465
train_00366,4,0.00000;0.02226;0.05995;0.21176;0.34141;0.41845;0.60136;0.73516;0.83971;1.00000,0.680050922283758
train_00367,-1,0.00000;0.11019;0.21256;0.27889;0.45725;0.49586;0.50008;0.57899;0.86527;1.00000,0.5763526563775747
train_00368,34,0.00000;0.22278;0.49840;0.60131;0.73304;0.77110;0.87955;0.87988;0.96668;1.00000,0.49328994265652826
train_00369,36,0.00000;0.03997;0.33540;0.41363;0.62613;0.75470;0.82331;0.82589;0.98787;1.00000,0.5360587992953731
train_00370,-1,0.00000;0.00409;0.09810;0.12394;0.27265;0.29618;0.32589;0.36257;0.66037;1.00000,0.4375461198495955
train_00371,38,0.00000;0.01750;0.13550;0.27065;0.32781;0.37236;0.63163;0.80841;0.97319;1.00000,0.480838117924634
train_00372,4,0.00000;0.05569;0.09394;0.17086;0.43506;0.56200;0.56814;0.68177;0.87610;1.00000,0.6246253188041907
train_00373,8,0.00000;0.03246;0.03870;0.24331;0.27091;0.38914;0.54363;0.68972;0.77186;1.00000,0.28795698768996836
train_00374,39,0.00000;0.04964;0.30122;0.35345;0.36824;0.38472;0.54426;0.56368;0.87645;1.00000,0.4029187350989452
train_00375,17,0.00000;0.02580;0.15057;0.22952;0.38426;0.63327;0.67475;0.85767;0.91047;1.00000,0.5749541332082316
train_00376,43,0.00000;0.13606;0.45456;0.46029;0.49839;0.63416;0.76876;0.80110;0.93453;1.00000,0.5006047725658044
train_00377,40,0.00000;0.20262;0.27814;0.30263;0.30570;0.31133;0.38863;0.50269;0.61775;1.00000,0.19468970388048265
train_00378,-1,0.00000;0.02393;0.55068;0.56575;0.59048;0.59793;0.60333;0.87709;0.91741;1.00000,0.3176134632649774
train_00379,1,0.00000;0.28412;0.31676;0.39709;0.56279;0.61670;0.73536;0.88428;0.89707;1.00000,0.516790079232211
train_00380,16,0.00000;0.21907;0.28586;0.30102;0.34902;0.36978;0.57506;0.73816;0.82888;1.00000,0.27836574370230016
train_00381,26,0.00000;0.22015;0.23921;0.30390;0.67739;0.74384;0.78406;0.78530;0.88737;1.00000,0.4007479193659374
train_00382,5,0.00000;0.37038;0.68171;0.75840;0.79423;0.82199;0.87896;0.89013;0.90385;1.00000,0.40139592105208305
train_00383,33,0.00000;0.00856;0.15877;0.26060;0.41378;0.43079;0.44378;0.89108;0.96017;1.00000,0.5212596463803603
train_00384,0,0.00000;0.04996;0.20096;0.21501;0.26968;0.73891;0.82967;0.83212;0.83240;1.00000,0.5413919697855177
train_00385,13,0.00000;0.09567;0.23962;0.25190;0.37655;0.45770;0.80273;0.87620;0.88898;1.00000,0.4150127254781403
train_00386,-1,0.00000;0.11320;0.25211;0.45861;0.55265;0.55298;0.80936;0.88304;0.89865;1.00000,0.43669654552885084
train_00387,-1,0.00000;0.15975;0.21045;0.24226;0.58832;0.59743;0.73823;0.76331;0.87264;1.00000,0.3935172709749639
train_00388,28,0.00000;0.00899;0.01100;0.07846;0.14191;0.15343;0.27659;0.86181;0.88906;1.00000,0.2516765670636311
train_00389,39,0.00000;0.05761;0.19532;0.40360;0.44692;0.60869;0.61893;0.91418;0.95623;1.00000,0.4908071633563609
train_00390,22,0.00000;0.08548;0.16948;0.17339;0.24336;0.59692;0.77563;0.84273;0.91451;1.00000,0.3836721355718425
train_00391,-1,0.00000;0.17825;0.28126;0.38832;0.43301;0.49957;0.69276;0.75320;0.91073;1.00000,0.4465546013424793
train_00392,7,0.00000;0.41148;0.45649;0.58096;0.61109;0.62725;0.72767;0.74325;0.99905;1.00000,0.5219422641618204
train_00393,20,0.00000;0.14952;0.23383;0.26322;0.37403;0.45168;0.54786;0.67555;0.91509;1.00000,0.6523102610374132
train_00394,46,0.00000;0.05438;0.11556;0.19342;0.23223;0.28384;0.60555;0.85146;0.99533;1.00000,0.5021267168411135
